Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,imu.header.seq,imu.header.stamp.secs,imu.header.stamp.nsecs,imu.header.frame_id,imu.orientation.x,imu.orientation.y,imu.orientation.z,imu.orientation.w,imu.orientation_covariance,imu.angular_velocity.x,imu.angular_velocity.y,imu.angular_velocity.z,imu.angular_velocity_covariance,imu.linear_acceleration.x,imu.linear_acceleration.y,imu.linear_acceleration.z,imu.linear_acceleration_covariance,mag_field.header.seq,mag_field.header.stamp.secs,mag_field.header.stamp.nsecs,mag_field.header.frame_id,mag_field.magnetic_field.x,mag_field.magnetic_field.y,mag_field.magnetic_field.z,mag_field.magnetic_field_covariance,imu_raw_data
1678037832.3335152,7628,1678037832,330540895,imu1_frame,0,0,0,,-0.2550970568998077,0.12196419080295988,0.8800716108498878,0.38147632626274347,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.344805,0.395992,0.180572,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.134,1.323,-9.781,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.072,-0.1127,0.2544,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+133.533,+032.824,+001.367,+00.0720,-00.1127,+00.2544,-00.134,+01.323,-09.781,+00.344805,+00.395992,+00.180572*6F
"
1678037832.3583498,7629,1678037832,355560541,imu1_frame,0,0,0,,-0.2558947126934353,0.12972676751616097,0.8800203760900586,0.3784877798181388,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.495171,0.233141,0.375801,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.114,0.727,-9.292,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0677,-0.1148,0.2535,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+134.165,+033.270,+002.373,+00.0677,-00.1148,+00.2535,+00.114,+00.727,-09.292,+00.495171,+00.233141,+00.375801*66
"
1678037832.384584,7630,1678037832,381325006,imu1_frame,0,0,0,,-0.25558039946425803,0.137761187249298,0.8803144043747233,0.37516271689459013,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.500244,0.253629,0.357418,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.465,0.416,-9.702,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0649,-0.1065,0.2564,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+134.891,+033.597,+003.495,+00.0649,-00.1065,+00.2564,+00.465,+00.416,-09.702,+00.500244,+00.253629,+00.357418*6E
"
1678037832.4088557,7631,1678037832,406232118,imu1_frame,0,0,0,,-0.25403196847310816,0.14567308768768564,0.880884506748541,0.3718730916422877,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.545991,0.069878,0.518234,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.077,0.932,-9.33,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0635,-0.1095,0.2564,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+135.644,+033.772,+004.672,+00.0635,-00.1095,+00.2564,-00.077,+00.932,-09.330,+00.545991,+00.069878,+00.518234*61
"
1678037832.4335074,7632,1678037832,431140661,imu1_frame,0,0,0,,-0.252769511049391,0.15343681023291939,0.8818304060547689,0.36734160464978655,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.407238,0.28813,0.437087,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.619,-0.293,-10.227,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0593,-0.1064,0.2593,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+136.565,+033.954,+005.875,+00.0593,-00.1064,+00.2593,+00.619,-00.293,-10.227,+00.407238,+00.288130,+00.437087*69
"
1678037832.4591093,7633,1678037832,456255435,imu1_frame,0,0,0,,-0.25401370464145734,0.15918804947099804,0.8815127860699151,0.3647895431001248,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.265965,0.278382,0.169061,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.57,-0.489,-9.885,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0593,-0.1057,0.2585,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+137.088,+034.331,+006.629,+00.0593,-00.1057,+00.2585,+00.570,-00.489,-09.885,+00.265965,+00.278382,+00.169061*6B
"
1678037832.483862,7634,1678037832,481188774,imu1_frame,0,0,0,,-0.25592113397092925,0.16303564558008082,0.8806401353165738,0.36386357818133774,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.173122,0.279829,0.073011,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.399,-0.111,-10.019,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0565,-0.1004,0.2575,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+137.307,+034.708,+007.051,+00.0565,-00.1004,+00.2575,+00.399,-00.111,-10.019,+00.173122,+00.279829,+00.073011*60
"
1678037832.527017,7635,1678037832,506100893,imu1_frame,0,0,0,,-0.2584830899259293,0.16531850419010566,0.8797620642188362,0.3631459689382526,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.00642,0.271226,0.013938,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.905,-0.414,-9.445,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0543,-0.1011,0.2598,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+137.433,+035.091,+007.242,+00.0543,-00.1011,+00.2598,+00.905,-00.414,-09.445,+00.006420,+00.271226,+00.013938*62
"
1678037832.572109,7636,1678037832,531444311,imu1_frame,0,0,0,,-0.26115161305915996,0.16574670942193562,0.8787097678059093,0.36358906374488803,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.051931,0.195274,-0.142225,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.192,-0.855,-9.447,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0536,-0.104,0.2629,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+137.327,+035.414,+007.146,+00.0536,-00.1040,+00.2629,+01.192,-00.855,-09.447,-00.051931,+00.195274,-00.142225*6E
"
1678037832.5721364,7637,1678037832,556052684,imu1_frame,0,0,0,,-0.2641898942913771,0.1649074910634476,0.8770604813773831,0.3657514609014473,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.092165,0.200987,-0.336658,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.252,-0.975,-9.072,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0515,-0.1047,0.2636,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+136.918,+035.736,+006.793,+00.0515,-00.1047,+00.2636,+01.252,-00.975,-09.072,-00.092165,+00.200987,-00.336658*62
"
1678037832.6151104,7638,1678037832,580998182,imu1_frame,0,0,0,,-0.2680853133929912,0.16282071005952437,0.8745154798919607,0.3699220952417249,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.177245,0.20915,-0.529887,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.183,-0.617,-8.854,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0529,-0.1011,0.2589,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+136.147,+036.111,+006.142,+00.0529,-00.1011,+00.2589,+01.183,-00.617,-08.854,-00.177245,+00.209150,-00.529887*6C
"
1678037832.615141,7639,1678037832,605952262,imu1_frame,0,0,0,,-0.2723433743426959,0.1604103954223745,0.8716105529796115,0.3746900524789091,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.105368,0.243783,-0.49401,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.044,-0.089,-8.837,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.05,-0.1062,0.2597,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+135.256,+036.510,+005.393,+00.0500,-00.1062,+00.2597,+01.044,-00.089,-08.837,-00.105368,+00.243783,-00.494010*66
"
1678037832.6634705,7640,1678037832,630936384,imu1_frame,0,0,0,,-0.27628400514644813,0.15988567632063147,0.8687918967503258,0.37855562226534584,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.027152,0.298068,-0.400774,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.52,-0.879,-9.131,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0508,-0.101,0.2628,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+134.559,+036.950,+004.927,+00.0508,-00.1010,+00.2628,+01.520,-00.879,-09.131,+00.027152,+00.298068,-00.400774*67
"
1678037832.6635067,7641,1678037832,655858993,imu1_frame,0,0,0,,-0.28008381432035906,0.1596712278481292,0.8653171503715598,0.38377647820843963,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.031745,0.240135,-0.601333,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.174,-0.629,-9.129,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0501,-0.098,0.2651,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+133.664,+037.393,+004.429,+00.0501,-00.0980,+00.2651,+01.174,-00.629,-09.129,+00.031745,+00.240135,-00.601333*64
"
1678037832.7070603,7642,1678037832,680721998,imu1_frame,0,0,0,,-0.2838140875809136,0.15943038487325636,0.8615950023668749,0.3894683144572917,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.091048,0.322471,-0.49629,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.574,-0.196,-9.979,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0501,-0.1039,0.2628,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+132.686,+037.825,+003.895,+00.0501,-00.1039,+00.2628,+01.574,-00.196,-09.979,+00.091048,+00.322471,-00.496290*69
"
1678037832.7087648,7643,1678037832,705801248,imu1_frame,0,0,0,,-0.2770418303530755,0.16759140735523115,0.8636116129602042,0.38644006828431354,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.606784,-0.855148,0.813074,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.138,-4.423,-8.788,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0494,-0.0965,0.2642,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+133.633,+037.448,+005.446,+00.0494,-00.0965,+00.2642,-00.138,-04.423,-08.788,+00.606784,-00.855148,+00.813074*62
"
1678037832.7511206,7644,1678037832,730711221,imu1_frame,0,0,0,,-0.2690482102365629,0.16917525275964163,0.8648220966780058,0.38868436490251485,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.18446,-0.738124,-0.256524,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.392,-2.291,-7.276,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0523,-0.0898,0.2635,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+133.577,+036.646,+005.971,+00.0523,-00.0898,+00.2635,-00.392,-02.291,-07.276,+00.184460,-00.738124,-00.256524*6C
"
1678037832.7950976,7645,1678037832,755702972,imu1_frame,0,0,0,,-0.25837027332412205,0.16395694242793168,0.8658271492804426,0.3958614283572022,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.147488,-1.016555,-0.487573,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.347,-0.058,-9.463,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0609,-0.09,0.2591,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+132.633,+035.255,+005.577,+00.0609,-00.0900,+00.2591,-00.347,-00.058,-09.463,+00.147488,-01.016555,-00.487573*6F
"
1678037832.7951186,7646,1678037832,781514644,imu1_frame,0,0,0,,-0.24631477191545875,0.16055488445745086,0.8673069556293344,0.40165881906173306,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.304098,-1.195449,-0.13098,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.204,0.549,-8.775,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0665,-0.0953,0.2626,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+131.994,+033.796,+005.568,+00.0665,-00.0953,+00.2626,-00.204,+00.549,-08.775,+00.304098,-01.195449,-00.130980*60
"
1678037832.8390691,7647,1678037832,806452035,imu1_frame,0,0,0,,-0.23181305127481422,0.15721256523708205,0.8700602866925345,0.4056377893031435,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.253332,-1.238748,-0.097576,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.334,-0.361,-9.294,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0758,-0.0873,0.2605,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+131.674,+032.068,+005.791,+00.0758,-00.0873,+00.2605,-00.334,-00.361,-09.294,+00.253332,-01.238748,-00.097576*63
"
1678037832.8390925,7648,1678037832,830526113,imu1_frame,0,0,0,,-0.2180439600915216,0.15241138407693758,0.8724989672923492,0.40984528000837483,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.071478,-1.09374,-0.155373,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.398,-0.682,-10.21,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0851,-0.0838,0.2577,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+131.253,+030.359,+005.802,+00.0851,-00.0838,+00.2577,-00.398,-00.682,-10.210,+00.071478,-01.093740,-00.155373*6D
"
1678037832.8830998,7649,1678037832,855523347,imu1_frame,0,0,0,,-0.20736720257423027,0.14747294891978185,0.8738395231773082,0.4143127567028273,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.022848,-0.816492,-0.280359,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.01,-1.127,-10.815,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0907,-0.0899,0.2541,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+130.724,+028.987,+005.636,+00.0907,-00.0899,+00.2541,+00.010,-01.127,-10.815,+00.022848,-00.816492,-00.280359*6D
"
1678037832.8841276,7650,1678037832,881264925,imu1_frame,0,0,0,,-0.2027424304267185,0.1429340093243039,0.8740706733189434,0.41769107475132383,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.067248,-0.39914,-0.188044,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.785,-0.395,-10.217,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.095,-0.0856,0.2535,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+130.239,+028.283,+005.245,+00.0950,-00.0856,+00.2535,-00.785,-00.395,-10.217,-00.067248,-00.399140,-00.188044*69
"
1678037832.9270759,7651,1678037832,906218290,imu1_frame,0,0,0,,-0.20079275552926273,0.1418068393149505,0.8738856778955937,0.41940065762875034,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.003316,0.079866,-0.000755,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.583,0.196,-11.227,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0971,-0.0863,0.2559,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+130.014,+028.027,+005.162,+00.0971,-00.0863,+00.2559,-00.583,+00.196,-11.227,-00.003316,+00.079866,-00.000755*68
"
1678037832.9762564,7652,1678037832,931167840,imu1_frame,0,0,0,,-0.20698520844178872,0.1427741292237364,0.8725750942844868,0.4187903727942325,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.136933,0.630962,-0.172877,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.256,-1.462,-9.63,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0915,-0.0825,0.2509,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+129.994,+028.738,+004.959,+00.0915,-00.0825,+00.2509,-00.256,-01.462,-09.630,-00.136933,+00.630962,-00.172877*6E
"
1678037832.976293,7653,1678037832,956136226,imu1_frame,0,0,0,,-0.2147527280003882,0.1445586731154375,0.8694710419525583,0.4207186269342351,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.064847,0.608041,-0.273366,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.84,-0.217,-9.191,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.09,-0.0884,0.2533,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+129.594,+029.675,+004.666,+00.0900,-00.0884,+00.2533,-00.840,-00.217,-09.191,-00.064847,+00.608041,-00.273366*64
"
1678037833.019108,7654,1678037832,981140136,imu1_frame,0,0,0,,-0.22094708720757064,0.14575343392498652,0.8679243341163858,0.4202923641968684,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.152041,0.409473,0.030172,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.659,-0.002,-8.786,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0879,-0.0899,0.254,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+129.539,+030.401,+004.474,+00.0879,-00.0899,+00.2540,-00.659,-00.002,-08.786,-00.152041,+00.409473,+00.030172*65
"
1678037833.019132,7655,1678037833,6193876,imu1_frame,0,0,0,,-0.2247272308862969,0.14429391915866374,0.8682383301520396,0.4181377029721285,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.342367,0.111538,0.115846,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.69,-0.025,-8.518,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0857,-0.092,0.2579,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+129.718,+030.724,+004.178,+00.0857,-00.0920,+00.2579,-00.690,-00.025,-08.518,-00.342367,+00.111538,+00.115846*67
"
1678037833.063158,7656,1678037833,31080245,imu1_frame,0,0,0,,-0.22427740232154172,0.1417473709282565,0.8697435551036854,0.4161171445619984,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.101939,-0.234603,0.106867,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.035,-1.579,-8.949,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.085,-0.0943,0.2524,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+129.953,+030.537,+003.989,+00.0850,-00.0943,+00.2524,+00.035,-01.579,-08.949,-00.101939,-00.234603,+00.106867*6B
"
1678037833.0632164,7657,1678037833,55948972,imu1_frame,0,0,0,,-0.22091815933158332,0.13978758250261844,0.8704370988829194,0.41712570712424973,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.026193,-0.348553,-0.122474,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.226,-1.308,-9.381,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0871,-0.0921,0.258,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+129.843,+030.080,+003.913,+00.0871,-00.0921,+00.2580,+00.226,-01.308,-09.381,+00.026193,-00.348553,-00.122474*6F
"
1678037833.1070802,7658,1678037833,80953359,imu1_frame,0,0,0,,-0.21776975908142604,0.13801450013691,0.8705440941473075,0.4191435433438292,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.01569,-0.244591,-0.120824,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.174,-0.749,-9.488,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0886,-0.0921,0.2549,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+129.590,+029.660,+003.810,+00.0886,-00.0921,+00.2549,-00.174,-00.749,-09.488,-00.015690,-00.244591,-00.120824*65
"
1678037833.1084425,7659,1678037833,105896234,imu1_frame,0,0,0,,-0.2168716482694918,0.13528834816965496,0.8706166433385748,0.4203455856414726,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.273333,-0.119311,-0.121521,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.169,-0.909,-9.274,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.09,-0.0914,0.2525,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+129.377,+029.430,+003.505,+00.0900,-00.0914,+00.2525,+00.169,-00.909,-09.274,-00.273333,-00.119311,-00.121521*60
"
1678037833.1511445,7660,1678037833,130859375,imu1_frame,0,0,0,,-0.21740210311271335,0.13155907249448165,0.8703822075966546,0.4217384837855505,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.036529,-0.024233,-0.357954,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.525,-1.917,-9.485,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0914,-0.0937,0.2487,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+129.080,+029.302,+003.000,+00.0914,-00.0937,+00.2487,-00.525,-01.917,-09.485,-00.036529,-00.024233,-00.357954*61
"
1678037833.1951473,7661,1678037833,155757665,imu1_frame,0,0,0,,-0.21825724264633095,0.13310514824307124,0.8676648750962646,0.42638534222906166,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.323869,0.197121,-0.396313,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.356,-0.918,-9.528,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0899,-0.0937,0.2494,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+128.437,+029.489,+002.954,+00.0899,-00.0937,+00.2494,-00.356,-00.918,-09.528,+00.323869,+00.197121,-00.396313*6A
"
